RecipeId,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent
247083,271.6,20.1,11.2,50.6,1555.7,7.8,0.2,0.3,17.1
197880,165.0,9.7,4.0,12.2,103.1,18.4,3.5,10.1,3.3
243087,611.8,55.5,23.6,99.7,643.8,7.2,2.2,1.9,10.1
114727,3515.0,146.1,32.4,211.5,2447.7,518.8,17.9,240.8,49.8
9974,108.1,8.1,4.5,20.1,387.2,7.0,1.8,2.2,3.3
23512,506.9,34.1,16.6,136.8,576.1,10.1,3.5,6.2,40.0
434667,74.2,3.8,0.6,0.0,153.8,10.1,2.4,4.3,1.9
227354,566.3,37.9,12.7,126.6,114.2,16.5,4.8,5.7,38.8
372174,199.2,10.7,1.6,6.9,462.8,20.8,2.5,1.9,6.0
432834,659.7,44.7,25.1,122.0,721.0,46.0,3.1,2.2,17.1
407363,830.9,27.1,5.7,235.8,1860.4,58.7,7.1,7.3,86.6
158194,248.0,4.6,0.7,0.0,41.2,42.7,3.3,2.5,8.6
352137,1285.3,76.8,48.5,215.5,41.0,137.0,0.0,134.1,2.8
414828,1948.8,0.5,0.1,0.0,6.7,499.3,0.1,489.9,0.1
404814,95.8,2.4,1.4,17.1,48.9,17.4,0.2,11.2,1.3
432523,221.5,7.6,1.1,0.0,6.5,30.0,9.9,1.2,9.8
351501,49.1,0.1,0.0,0.0,2.7,13.0,0.1,11.6,0.1
373315,543.5,44.1,24.2,174.7,367.2,2.0,0.4,0.3,24.6
239976,149.0,0.2,0.1,0.0,843.6,37.2,1.1,31.1,1.7
340455,173.0,8.0,5.0,20.7,80.8,23.8,0.7,11.3,1.8
271896,541.7,11.9,7.2,41.8,237.3,106.0,5.7,97.9,12.7
47801,321.4,19.4,12.3,79.3,223.9,31.8,3.0,14.3,6.5
530083,529.0,27.4,12.0,157.7,980.9,16.2,2.7,6.9,49.9
99530,481.9,28.1,5.1,7.6,463.0,53.7,5.5,24.7,10.8
20163,321.8,3.4,0.6,148.8,1052.1,37.4,3.2,5.7,34.6
373319,424.0,30.1,10.9,120.2,485.7,1.1,0.0,0.0,35.8
85167,475.6,7.5,1.7,224.2,865.0,56.3,0.3,1.4,40.6
123849,175.1,4.5,2.1,9.7,418.1,27.0,1.2,2.0,6.2
244195,581.2,10.0,4.5,161.2,724.0,97.7,13.4,4.2,27.0
275114,765.3,43.5,14.0,117.2,823.0,50.8,13.6,3.4,45.0
282880,448.6,31.8,18.4,127.3,269.9,36.7,1.0,29.9,7.4
323838,488.4,28.8,5.0,109.3,424.1,19.9,3.6,8.4,38.6
107173,314.1,11.2,2.6,44.0,440.6,44.5,2.6,14.8,9.5
279139,329.0,18.2,6.6,44.5,172.2,25.1,1.0,0.6,15.3
529774,430.6,31.6,19.3,79.2,878.0,27.7,1.2,2.2,9.6
181426,330.2,6.1,3.7,15.3,60.5,69.0,7.0,27.2,2.8
333510,34.2,3.3,1.9,10.6,31.6,0.7,0.1,0.4,0.7
235889,118.8,9.2,4.4,33.4,411.8,1.1,0.2,0.2,7.6
364840,7.3,0.0,0.0,0.0,307.1,1.6,0.4,0.8,0.2
99389,872.1,47.1,16.1,20.4,1137.0,117.6,4.7,79.0,6.2
185258,330.0,23.6,3.0,0.0,65.5,28.9,4.5,22.2,4.2
156503,402.9,6.1,2.7,12.5,793.4,77.9,12.1,10.0,13.3
385653,144.6,9.9,5.3,44.4,831.2,1.9,0.0,0.2,11.8
419292,111.5,3.4,2.0,0.0,143.4,22.3,0.7,15.8,0.5
440653,877.5,36.5,12.5,312.8,252.7,28.2,10.6,10.3,104.8
446605,366.6,10.6,2.2,23.2,274.9,65.7,3.7,29.6,4.6
139524,1451.3,101.8,49.7,444.6,1699.8,17.3,2.4,1.8,113.8
214465,483.7,32.4,6.3,56.3,536.7,36.5,2.7,3.0,12.8
159917,454.2,18.0,3.3,63.0,324.0,46.9,4.5,3.8,26.0
244632,84.1,0.6,0.1,0.0,0.5,20.6,3.4,14.9,1.7
507309,413.9,12.9,4.7,51.4,264.4,49.8,8.3,5.4,25.1
82724,376.9,27.9,12.3,145.8,727.0,17.6,0.9,2.9,14.2
97548,869.5,74.2,12.6,124.0,883.0,9.1,0.2,1.2,40.9
520789,780.9,26.2,18.3,25.2,4491.3,111.3,24.0,11.7,32.2
417868,1365.4,133.4,48.7,180.0,100.8,15.7,3.4,3.6,25.3
308918,544.1,31.3,13.6,106.0,1630.3,30.7,4.9,2.4,35.4
406844,275.8,9.9,5.9,34.5,23.1,48.1,5.6,33.0,3.5
502479,224.3,19.4,9.8,54.3,28.5,13.1,2.6,8.2,1.7
386608,236.6,9.6,1.1,0.0,69.1,32.6,4.4,9.0,7.7
153023,252.7,9.0,5.4,57.0,198.8,40.6,0.5,27.7,3.1
305440,599.7,18.8,8.6,108.8,600.2,79.5,7.2,8.1,29.4
449627,44.1,1.9,0.9,7.9,12.6,6.2,0.2,2.5,0.8
306477,234.0,13.5,6.1,23.4,109.0,26.0,1.4,4.1,3.1
529444,32.6,0.3,0.0,0.0,85.9,7.8,0.3,7.4,0.3
340566,318.9,12.7,5.7,79.9,115.2,24.3,4.8,2.4,26.4
402129,259.2,8.2,2.0,6.6,475.7,39.1,4.3,6.1,7.8
439737,293.7,10.4,3.8,38.6,1830.0,29.7,5.7,14.3,19.9
500610,2896.4,131.2,51.8,323.7,6341.9,317.0,12.2,13.6,102.8
121491,375.1,28.9,15.8,78.5,170.4,27.1,1.6,13.0,3.9
151014,123.2,6.3,2.1,12.8,637.8,12.2,2.6,5.7,5.6
500080,594.5,21.3,11.0,94.8,520.0,59.8,2.9,3.6,39.1
155532,566.1,24.9,9.4,102.8,1441.8,48.9,10.5,19.5,39.3
43459,153.2,1.8,0.3,0.0,1423.7,27.8,7.4,9.7,7.7
389320,206.4,0.3,0.1,0.0,901.4,49.3,5.6,32.3,4.4
210709,2151.3,47.4,24.2,305.0,4132.9,374.8,33.7,75.3,70.1
473639,1122.5,52.2,27.5,309.0,707.5,97.4,12.6,3.2,66.6
505046,218.2,8.4,1.1,0.0,343.4,30.6,5.7,1.4,6.4
252814,712.7,26.0,8.8,174.9,3165.7,56.7,7.3,2.5,61.0
236553,529.5,12.9,4.3,97.5,1238.2,63.5,1.9,32.4,36.6
384607,202.0,10.3,4.3,24.0,653.5,10.8,1.0,5.8,17.0
225385,791.5,33.1,14.8,79.3,1924.3,78.1,0.8,12.1,45.0
111799,741.0,30.5,5.1,287.0,1923.3,23.9,3.6,8.5,78.3
168675,549.5,23.1,13.5,71.2,398.1,68.6,8.6,10.0,21.7
47954,236.7,9.4,5.4,89.5,396.2,8.8,0.4,1.1,28.2
308185,456.2,16.2,9.5,107.2,199.0,42.7,0.9,0.0,32.6
341196,204.2,4.4,2.2,8.1,705.1,36.1,2.1,5.9,4.9
510883,96.3,5.2,2.1,7.3,45.2,12.0,0.6,7.3,1.2
99126,475.5,20.8,6.9,95.2,106.5,38.0,4.5,12.0,33.8
312775,206.6,3.6,0.7,21.0,891.8,36.9,1.1,25.0,5.9
113249,1308.8,78.7,35.7,214.7,1566.5,99.7,7.1,8.9,49.5
125478,568.6,30.4,9.5,77.3,1098.7,42.9,4.9,17.4,30.9
80650,70.4,4.7,0.7,0.0,3.7,7.3,1.0,5.1,1.0
82183,1292.4,111.3,54.9,275.9,816.1,13.3,1.6,10.0,53.6
490667,253.4,3.7,1.1,21.1,545.6,45.4,2.5,3.4,9.9
360294,215.8,12.8,6.7,180.2,531.9,10.3,1.0,1.6,14.8
54784,285.9,15.8,9.4,50.3,693.5,28.4,2.9,2.0,9.6
366469,786.8,43.2,24.0,309.0,852.4,49.2,1.0,23.6,50.2
203255,469.2,6.1,1.5,329.7,440.5,18.5,0.6,0.9,79.8
6615,1844.1,142.1,48.4,477.3,1503.7,32.9,8.8,20.2,90.3
487712,1103.9,55.1,16.2,62.0,687.7,148.2,5.8,74.8,13.5
522181,633.4,29.0,15.6,138.6,845.1,55.0,2.4,2.7,36.8
60322,448.5,3.6,0.5,0.0,1740.0,95.9,7.5,0.7,10.7
299097,543.0,29.7,4.0,0.0,1265.0,57.0,11.2,2.7,11.9
109454,1036.7,73.6,28.4,112.2,1126.2,42.8,10.6,16.8,62.0
275748,296.6,4.4,0.7,0.0,880.9,57.1,11.9,9.3,11.5
259763,368.5,20.7,6.6,76.0,166.7,22.4,2.9,15.7,23.6
455330,487.7,20.8,14.9,77.0,420.8,72.2,1.3,44.7,5.1
92936,357.3,19.6,10.8,121.7,306.8,35.0,5.0,7.2,11.0
313843,911.3,49.7,22.4,96.5,1140.3,109.3,2.9,69.3,13.3
235696,181.1,14.9,2.2,0.0,12.3,13.2,8.0,3.5,2.9
184306,211.1,6.0,2.9,63.9,339.7,34.1,2.2,2.3,6.2
329200,214.9,6.8,1.1,72.6,260.0,13.6,0.4,13.0,24.6
508416,1379.7,100.1,14.2,71.3,1540.0,103.2,5.3,3.5,18.3
17879,605.0,30.0,10.2,450.5,949.6,57.2,2.4,11.8,24.2
140908,1079.5,80.6,27.9,154.8,3630.8,45.0,3.1,6.0,43.6
210899,346.6,11.4,1.7,0.0,359.8,56.5,9.2,13.9,8.8
508812,268.0,8.2,2.4,30.6,1022.1,26.7,5.6,7.9,21.6
233921,97.3,0.1,0.0,0.0,5.6,24.4,0.9,22.6,0.6
30676,232.8,0.5,0.1,0.0,49.5,48.4,3.2,42.8,1.8
133309,447.1,14.6,5.8,20.3,334.3,78.0,5.0,57.3,5.2
109823,266.0,16.7,2.0,0.0,87.3,18.7,7.0,8.6,16.9
248064,178.4,9.1,2.6,10.2,121.1,24.4,0.9,4.0,1.9
307814,33.1,2.3,1.4,7.3,13.8,2.9,0.0,2.3,0.3
492423,61.1,3.6,2.2,2.4,10.2,6.7,0.0,6.7,0.7
71990,361.4,10.1,1.6,0.0,22.3,53.5,13.3,8.2,17.9
303693,984.0,47.8,16.0,177.5,169.8,85.7,8.6,45.6,46.9
473175,805.1,42.9,24.9,138.1,1246.8,80.6,5.2,4.4,24.1
206398,264.2,12.7,6.7,75.1,432.2,21.2,2.5,3.2,17.6
199222,200.2,6.7,4.0,33.9,160.7,33.2,1.0,20.1,2.7
191126,111.2,8.8,1.0,0.0,30.4,7.1,2.6,1.7,3.3
518963,300.5,22.9,3.8,7.5,267.7,22.0,8.9,2.9,6.0
227227,238.0,4.9,3.1,16.6,322.1,44.7,3.9,23.9,4.8
344903,168.0,0.5,0.1,0.0,3.2,27.5,0.4,22.7,1.4
245050,394.3,26.2,14.5,68.6,365.5,34.6,0.4,23.4,6.7
16310,81.0,0.0,0.0,0.0,103.2,19.2,0.0,18.3,1.7
64589,116.0,4.6,1.1,8.8,110.9,17.6,0.3,8.1,1.4
134300,332.8,8.2,1.5,65.8,430.3,60.0,2.5,37.6,6.8
134291,4108.9,252.8,22.4,423.0,2329.2,421.5,19.9,209.2,59.4
87794,340.2,22.4,13.8,71.0,1118.2,19.2,0.8,2.3,14.4
16943,479.0,34.6,21.1,210.5,323.2,14.9,1.2,4.2,27.6
530557,300.8,11.5,5.7,68.7,105.1,45.6,1.5,27.2,5.2
22625,191.1,12.1,8.2,49.3,476.8,11.8,0.5,8.9,10.2
311158,297.3,8.8,1.2,0.0,206.7,53.6,0.5,41.4,2.2
123516,210.8,10.5,4.6,39.3,129.9,28.2,1.0,18.4,2.5
266842,356.4,13.6,8.4,47.9,213.7,57.6,0.7,38.0,2.7
101138,78.0,0.0,0.0,0.0,0.6,20.2,0.1,20.0,0.0
464265,2940.4,167.0,59.1,122.0,2280.4,340.9,22.2,130.4,29.2
210874,79.3,2.0,0.3,20.7,354.2,7.3,0.5,0.6,7.4
201477,110.7,0.4,0.1,0.8,238.9,24.1,0.7,13.0,2.6
509695,205.4,11.1,7.2,24.2,44.4,24.4,0.6,16.6,2.7
479180,460.6,6.5,2.0,8.2,385.2,81.4,14.5,21.5,22.2
24089,568.1,10.4,3.9,59.0,1456.5,94.9,13.2,52.1,33.8
201945,617.6,24.3,3.6,84.6,630.3,94.6,1.8,60.8,7.2
234000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83816,403.3,20.6,8.9,93.7,322.2,12.1,1.3,2.7,32.0
189687,368.8,25.7,11.7,95.8,1069.5,19.3,2.4,3.5,15.5
397963,922.4,63.0,31.7,150.2,1004.2,77.7,4.7,0.9,12.4
274791,166.7,11.3,1.6,7.6,218.4,16.9,1.6,8.6,1.3
3097,186.1,2.3,0.6,25.6,198.6,23.8,4.8,4.4,17.7
188443,333.8,14.9,3.5,23.5,147.9,44.4,3.3,17.5,6.5
330227,152.0,4.5,0.7,0.5,488.4,25.8,4.1,5.1,4.6
113509,480.5,24.5,5.5,185.8,121.7,30.9,1.0,1.8,32.0
450592,377.2,9.7,6.2,143.2,1097.6,49.4,4.0,10.9,22.0
513184,104.6,2.6,1.5,11.6,68.8,19.5,1.0,11.4,1.6
109477,102.9,3.7,1.7,28.8,493.2,2.6,0.8,1.0,14.9
85248,488.8,17.0,6.2,115.4,573.1,38.1,3.5,5.7,41.3
480740,373.0,24.7,15.5,89.5,90.5,33.4,0.0,25.9,6.1
439389,170.9,2.1,0.4,65.9,293.1,17.1,2.6,4.6,21.8
448729,375.1,9.0,1.3,0.0,66.0,62.6,4.2,5.3,11.2
388915,1.4,0.1,0.0,0.0,0.3,0.3,0.1,0.0,0.1
519716,175.4,7.6,4.4,36.0,135.0,25.3,0.3,16.1,2.0
18105,380.5,31.4,17.8,86.2,468.5,6.5,1.3,0.8,21.0
54834,743.6,43.6,22.9,219.8,559.0,77.5,1.7,52.9,9.8
253610,151.5,7.3,2.7,5.8,244.2,21.6,0.7,11.0,2.1
49274,264.4,15.0,7.9,0.0,186.4,31.6,1.1,22.5,1.8
201793,219.8,7.5,4.5,18.6,257.7,33.1,1.3,1.2,4.6
101156,169.3,10.0,4.6,20.0,269.4,17.9,2.8,3.4,3.7
144075,835.3,24.6,5.9,109.0,1162.9,97.5,6.7,8.2,53.5
193026,372.8,14.1,8.0,101.8,454.0,55.8,2.7,22.2,7.1
90480,6110.6,190.7,32.1,856.5,5170.5,991.5,5.8,793.1,48.5
194133,1397.6,94.9,34.8,225.4,790.7,84.7,7.7,44.4,56.3
455421,252.7,13.9,5.6,127.8,101.8,3.1,0.7,1.5,26.9
227906,343.1,27.7,13.1,215.0,434.7,7.5,1.1,2.1,16.8
89373,569.1,0.2,0.1,0.0,3.0,148.5,1.7,141.9,0.8
516423,470.6,27.8,14.5,98.8,742.3,26.9,1.8,2.2,28.0
310183,99.5,4.8,1.7,3.9,96.3,12.1,0.5,8.8,2.4
189628,385.1,16.4,9.3,91.9,703.4,51.1,3.1,0.4,9.4
336323,190.1,4.2,1.0,16.5,178.2,38.0,3.5,21.2,4.1
164373,21.1,0.0,0.0,0.0,7.4,5.7,0.0,5.7,0.0
331657,677.8,40.5,21.9,109.5,367.9,53.6,2.5,2.4,18.3
90893,919.5,70.3,28.4,136.6,1926.6,50.5,9.0,8.7,23.5
41600,33.8,3.3,2.1,10.4,29.1,0.4,0.1,0.1,0.7
367706,244.2,9.9,5.6,52.2,677.0,19.5,4.5,9.8,21.3
386698,320.6,9.9,1.5,259.2,424.6,22.0,1.9,15.1,36.1
155572,474.2,16.8,12.4,24.9,195.3,74.9,0.8,62.2,7.4
396685,339.1,12.1,7.4,30.5,97.7,61.9,10.7,23.0,4.2
174978,628.9,17.3,10.5,27.2,425.6,120.7,4.5,88.8,6.5
475367,232.9,9.2,5.3,51.9,220.7,35.1,2.5,18.1,4.3
127898,122.3,2.8,0.4,0.0,41.3,23.8,7.3,4.2,5.7
467891,191.0,0.5,0.1,0.0,8.2,41.1,4.2,3.0,6.6
97858,243.8,5.7,2.8,15.0,340.4,35.8,1.6,4.6,9.6
357030,615.0,27.6,15.5,85.5,578.9,63.5,7.2,10.5,30.3
283354,978.0,50.4,16.2,129.9,4018.3,78.6,20.4,14.1,58.1
382212,32.1,0.2,0.1,0.0,5.5,8.1,1.0,3.4,1.3
411807,1156.0,71.1,14.2,174.8,4202.3,52.1,3.3,37.6,52.5
281752,392.1,0.9,0.1,0.0,15.5,99.6,4.7,90.1,1.1
189611,100.2,5.1,0.8,0.0,323.3,12.6,5.6,3.7,5.8
540964,69.8,0.3,0.1,0.0,7.8,18.1,0.3,16.5,0.2
139364,1205.8,76.7,44.1,97.6,610.9,121.2,9.2,58.3,10.8
17737,256.6,0.5,0.1,0.0,1858.8,62.1,4.1,56.1,1.6
304423,123.0,10.6,1.5,0.0,35.7,6.5,3.3,1.0,2.5
65007,442.8,23.2,12.1,72.5,801.0,33.0,3.1,6.8,25.3
91204,895.4,64.4,30.6,289.1,189.8,11.6,2.2,5.7,65.7
449500,229.0,8.7,1.8,9.6,593.6,28.4,5.4,13.8,9.7
237471,618.4,41.0,18.0,86.0,437.3,54.8,3.0,19.2,11.8
127827,340.4,22.8,12.6,65.0,883.7,16.6,0.9,6.5,17.4
153224,525.2,20.5,3.0,15.3,711.4,79.3,2.0,30.3,7.5
182045,394.8,10.2,1.1,214.3,2169.5,47.2,5.7,27.3,28.9
375120,403.3,26.6,4.4,43.1,342.1,25.3,6.6,3.8,20.3
513171,73.0,4.9,0.7,0.0,160.7,7.2,2.5,1.9,1.9
223262,537.0,54.1,7.5,0.0,5.9,14.1,1.7,4.8,1.6
299147,749.6,63.4,38.0,188.4,782.0,10.0,1.6,5.3,37.0
451200,614.1,15.4,4.9,17.6,2735.8,102.2,10.0,6.1,18.6
499569,188.8,4.4,1.4,73.8,400.8,12.5,1.8,9.9,25.2
221151,835.3,57.8,22.9,253.3,216.4,3.6,0.3,1.8,70.6
32016,9.6,0.1,0.0,13.9,62.9,0.4,0.1,0.2,1.6
359653,625.5,8.0,1.4,0.8,305.3,123.3,20.5,0.7,24.8
224172,1023.9,59.0,8.3,172.7,8302.8,43.7,7.7,4.6,78.3
242352,618.3,50.6,7.4,30.6,1463.5,44.4,7.2,12.7,4.0
215677,290.0,17.1,5.7,68.0,1057.4,6.6,0.6,0.6,25.5
296254,491.9,29.1,16.1,58.3,778.8,55.3,5.3,12.5,7.6
391644,150.1,7.3,3.4,13.6,88.7,19.8,0.9,8.8,2.2
344741,577.6,38.3,16.5,153.6,152.4,9.2,0.3,0.1,46.0
29306,279.8,22.2,3.1,0.0,943.6,19.3,2.2,6.9,2.0
517787,32.7,2.5,0.7,2.5,157.8,2.2,0.6,1.6,0.3
9902,756.4,61.7,35.8,146.3,30.0,50.9,4.4,29.1,5.9
530623,256.0,6.2,0.5,0.0,23.1,50.3,6.0,35.2,3.5
314618,256.7,10.7,3.0,101.5,542.7,28.2,3.7,4.4,14.5
414775,30.4,2.8,0.4,0.0,88.9,1.3,0.5,0.6,0.2
303255,654.0,23.6,14.9,63.1,193.0,114.0,0.0,111.7,0.7
521533,263.5,7.2,2.7,0.0,56.3,39.2,7.1,8.1,9.5
245012,223.0,7.9,6.7,0.5,268.5,35.0,0.1,22.4,3.8
98688,69.3,0.7,0.1,0.9,54.2,14.4,4.8,4.4,3.9
194798,259.2,9.8,1.6,0.0,727.9,39.1,17.6,8.0,13.3
149838,149.2,2.1,0.4,172.5,723.4,7.0,0.8,3.9,23.6
143406,151.4,2.8,0.8,105.8,128.8,24.4,0.8,0.3,6.4
61978,430.3,21.3,5.2,97.5,581.8,24.1,1.7,16.9,35.0
292722,1047.2,109.3,15.1,0.0,79.3,22.7,3.5,4.2,3.4
132088,155.9,7.3,2.6,42.8,431.6,1.4,0.1,0.7,20.0
187298,108.1,5.4,3.3,22.7,58.6,14.1,0.4,5.2,1.3
132236,55.7,0.6,0.4,3.6,195.3,5.5,0.0,0.1,6.8
313507,295.7,3.6,0.8,79.9,113.9,15.8,4.3,6.4,49.0
325855,1958.7,1.1,0.2,0.0,314.6,502.4,13.0,475.4,4.5
383973,712.6,23.4,6.0,122.6,1214.2,70.2,5.1,2.8,52.6
93030,260.4,15.0,5.5,66.7,473.4,10.1,1.3,2.1,19.3
481897,37.2,0.3,0.1,0.0,782.9,8.7,1.8,4.7,1.6
521167,951.3,46.7,23.9,107.6,516.8,125.1,6.6,73.2,16.7
370363,174.6,4.3,1.9,48.6,607.9,14.7,1.4,3.1,18.4
50112,266.7,27.0,3.7,0.0,7.9,5.4,0.0,4.8,0.2
408765,41.1,4.6,2.8,11.4,0.6,0.1,0.0,0.0,0.1
19216,183.6,7.7,1.1,0.0,329.4,23.4,0.5,0.3,4.3
1541,649.9,10.3,1.9,133.4,363.1,118.3,2.7,0.9,16.9
356360,240.4,0.4,0.0,0.0,14.3,27.8,3.4,18.4,1.2
289444,126.8,10.4,5.4,33.6,174.0,2.7,0.2,0.6,5.9
95478,263.1,8.4,3.2,39.8,685.3,29.2,4.8,4.2,19.1
359734,189.3,13.9,3.8,427.5,205.3,2.1,0.0,1.6,12.7
349921,1743.3,0.4,0.1,0.0,3.7,449.3,3.9,442.1,1.3
8757,215.2,8.3,5.0,38.0,218.2,32.8,0.6,16.8,2.8
229917,351.0,24.6,6.9,49.2,695.3,29.2,1.9,5.3,5.0
322511,336.4,17.2,4.8,15.6,547.8,38.9,2.3,0.2,6.9
152059,175.0,14.8,2.1,0.0,299.1,12.0,7.3,2.0,2.4
14595,210.3,7.7,4.2,24.0,122.9,34.1,0.6,17.7,2.4
21190,228.3,19.6,12.3,58.4,103.8,13.2,1.8,5.4,1.6
299216,233.0,19.9,11.0,62.5,192.2,9.9,2.2,6.3,5.7
311233,310.6,14.0,8.7,31.5,107.5,45.4,1.1,31.1,2.6
319985,2.9,0.2,0.0,0.0,18.7,0.2,0.1,0.0,0.0
181438,321.5,17.4,10.3,60.6,279.3,37.4,1.1,23.1,4.9
132321,169.9,7.7,1.2,0.0,33.0,21.5,0.7,0.2,4.0
185510,416.5,39.7,24.9,124.7,343.6,7.7,1.5,2.6,9.7
114517,164.3,10.4,6.4,0.0,26.7,21.0,3.3,15.3,4.0
197423,621.2,13.4,2.3,71.3,667.8,117.7,7.7,59.0,12.9
410507,850.7,32.0,7.4,101.0,1675.4,94.1,10.0,14.2,48.7
295480,93.6,6.4,2.3,7.6,84.9,8.2,3.6,3.5,3.0
309607,489.8,24.0,14.7,95.0,174.1,65.3,3.6,55.9,8.3
412779,446.4,10.3,4.2,66.4,462.9,67.3,2.9,56.6,22.8
390196,540.0,29.9,9.7,145.8,754.9,17.9,4.3,6.7,50.0
329049,443.0,25.4,13.3,53.4,80.2,52.0,4.1,23.4,4.8
52632,390.4,22.0,13.9,66.5,354.3,35.8,5.7,4.3,14.6
168639,41.0,3.2,2.2,13.4,167.8,0.9,0.0,0.7,2.2
348510,123.0,4.9,3.1,12.8,48.2,19.9,0.8,14.7,0.8
385010,573.1,23.7,12.2,269.0,730.0,47.2,2.4,3.4,40.5
288506,544.0,10.8,4.1,19.0,309.9,95.4,9.9,24.0,19.6
423178,461.0,23.5,8.5,40.2,509.4,47.5,2.5,4.7,14.7
512145,214.3,8.3,1.8,23.2,1044.8,19.7,4.6,2.6,16.1
316370,277.0,14.2,1.9,0.0,398.5,29.9,11.3,0.6,9.1
270969,226.3,0.2,0.0,0.0,11.3,39.0,0.1,36.2,0.7
94911,484.1,15.8,2.2,0.0,15.8,67.4,2.0,6.1,18.9
171182,261.4,5.5,1.8,48.5,200.9,35.2,2.8,23.0,20.0
469443,663.7,40.6,15.6,152.8,719.2,44.2,3.3,5.3,29.9
16157,9838.9,518.0,156.1,1128.0,5138.3,1265.1,20.8,975.8,74.0
374354,784.8,59.8,16.1,243.8,1100.0,0.8,0.3,0.1,57.4
393677,117.1,2.9,1.7,7.5,287.1,20.1,0.7,5.0,2.6
77560,398.2,17.4,6.7,28.2,515.9,51.9,3.8,19.5,10.4
301380,243.2,8.4,5.0,39.8,449.8,38.6,0.9,18.4,3.9
233786,327.4,25.0,14.5,202.5,571.9,8.2,0.1,0.4,17.3
485449,392.6,24.3,2.7,0.0,510.3,37.9,4.2,9.4,9.2
540696,720.5,51.9,29.2,247.8,464.5,56.5,1.4,41.5,11.0
475486,90.3,4.8,1.4,4.2,583.8,10.0,0.8,2.4,2.2
290242,177.3,5.9,0.9,0.1,212.1,26.1,5.3,8.0,8.2
260570,470.7,36.3,11.8,34.3,1014.6,24.6,0.7,3.1,11.4
11023,577.7,26.2,9.0,83.2,2097.7,53.9,2.4,3.9,29.7
27097,1836.6,40.3,18.5,79.1,2360.4,302.1,11.4,14.0,59.9
271084,301.6,0.4,0.1,0.6,45.7,66.9,8.1,5.3,9.2
6701,273.1,20.8,11.9,208.5,419.2,2.5,0.7,1.6,19.0
356834,424.5,23.8,9.0,60.9,1229.5,40.2,2.0,8.8,13.1
490288,973.6,81.4,10.6,0.0,23.7,42.8,10.2,24.0,34.3
448643,182.7,3.7,1.1,2.7,110.2,32.1,5.8,5.8,8.2
529809,203.9,8.7,1.3,37.8,1182.9,14.9,2.1,5.4,15.6
253203,307.8,6.1,0.8,1.3,1026.5,49.6,7.3,4.5,16.7
391132,445.3,28.9,8.7,157.1,426.8,7.2,1.9,1.1,36.6
304970,301.9,10.8,5.0,21.0,59.0,54.7,3.7,48.8,1.5
371326,836.1,49.1,17.7,190.5,1271.9,45.3,0.8,32.6,52.2
197586,509.5,10.0,1.2,0.0,926.9,92.1,6.7,5.9,14.1
534543,851.5,22.4,7.2,21.4,122.8,149.8,19.0,6.7,17.5
303754,952.9,70.3,11.4,0.0,1573.5,65.8,7.0,33.3,20.0
315876,824.3,37.5,11.4,182.3,606.3,60.3,2.1,12.2,57.5
173464,94.5,0.6,0.2,0.7,59.7,22.5,1.9,10.3,1.6
248911,100.6,4.4,2.1,56.9,98.0,10.8,0.2,5.5,4.7
478623,654.6,41.4,17.5,103.4,491.2,73.0,4.5,49.1,7.5
299847,341.2,16.5,1.9,0.0,122.0,36.3,6.4,5.3,16.0
219786,324.3,16.0,4.6,0.0,327.7,42.2,3.6,21.6,5.3
331396,556.6,18.8,4.8,88.5,3790.7,42.2,8.7,1.4,55.9
288961,262.7,16.0,9.9,56.2,337.3,29.3,0.8,23.9,2.0
150878,99.0,5.5,2.6,4.2,35.8,12.2,0.4,11.2,1.4
199266,201.4,6.5,5.7,0.0,102.1,35.4,0.4,20.8,1.6
500299,196.2,4.8,1.5,4.9,417.3,34.0,2.7,2.3,6.2
204154,67.6,3.0,0.5,0.0,164.3,8.1,2.4,0.7,2.8
209675,36.6,0.1,0.0,0.0,0.7,8.5,0.5,7.5,0.2
453015,211.6,1.2,0.3,0.0,35.9,39.7,5.8,31.9,5.5
370948,247.2,4.6,0.7,0.0,7.6,46.1,6.3,0.8,8.1
33761,513.1,32.7,13.0,145.8,839.0,8.1,2.4,1.5,46.4
352234,439.7,9.2,1.8,42.1,342.9,54.4,19.2,3.8,39.2
411046,759.9,50.5,18.0,152.4,3540.5,15.2,0.1,5.4,50.9
379157,161.8,0.5,0.1,0.0,2.6,38.8,0.8,33.4,1.8
319569,267.1,6.5,1.3,67.1,436.4,17.7,0.6,11.3,27.6
477982,483.3,14.3,9.0,55.6,204.6,72.7,0.0,67.0,13.0
421541,449.9,22.7,10.8,94.0,355.9,57.2,3.2,34.8,9.0
228671,299.4,17.5,4.8,38.5,1223.3,18.8,0.5,5.2,15.8
404057,487.0,20.2,7.9,82.8,1178.7,47.2,3.0,14.4,28.7
57078,815.3,38.5,10.0,67.9,501.6,112.5,0.9,85.5,7.2
452596,280.9,11.0,1.9,108.9,522.0,7.5,2.5,3.1,37.9
330726,234.5,9.0,1.4,13.1,182.2,36.3,0.8,22.3,2.7
517070,927.3,63.7,19.1,305.3,470.1,10.1,2.0,4.9,75.6
315044,122.2,0.8,0.1,0.0,1119.5,28.1,4.8,8.7,4.0
